"$meta","id","doc_id","text","embedding"
"{""file_path"":""\\www\\wwwroot\\web\\web\\upload_file\\20250907203551_30963bc2-8be7-11f0-bb5a-0242ac120002\\bob6.txt"",""file_name"":""bob6.txt"",""file_type"":""text/plain"",""file_size"":15,""creation_date"":""2025-09-07"",""last_modified_date"":""2025-09-07"",""created_at"":""2025-09-07T20:35:51.767879+08:00"",""updated_at"":""2025-09-07T20:35:51.767879+08:00"",""created_by"":null,""updated_by"":null,""parent_code"":""KB1"",""name"":""bob6.txt"",""status"":""process"",""path"":""/web/upload_file/20250907203551_30963bc2-8be7-11f0-bb5a-0242ac120002/bob6.txt"",""error"":null,""_node_content"":""{\""id_\"": \""00809e7f-fdf7-4bc3-8d2f-25d79ecf2a09\"", \""embedding\"": null, \""metadata\"": {\""file_path\"": \""\\\\www\\\\wwwroot\\\\web\\\\web\\\\upload_file\\\\20250907203551_30963bc2-8be7-11f0-bb5a-0242ac120002\\\\bob6.txt\"", \""file_name\"": \""bob6.txt\"", \""file_type\"": \""text/plain\"", \""file_size\"": 15, \""creation_date\"": \""2025-09-07\"", \""last_modified_date\"": \""2025-09-07\"", \""id\"": \""30963bc2-8be7-11f0-bb5a-0242ac120002\"", \""created_at\"": \""2025-09-07T20:35:51.767879+08:00\"", \""updated_at\"": \""2025-09-07T20:35:51.767879+08:00\"", \""created_by\"": null, \""updated_by\"": null, \""parent_code\"": \""KB1\"", \""name\"": \""bob6.txt\"", \""status\"": \""process\"", \""path\"": \""/web/upload_file/20250907203551_30963bc2-8be7-11f0-bb5a-0242ac120002/bob6.txt\"", \""error\"": null}, \""excluded_embed_metadata_keys\"": [], \""excluded_llm_metadata_keys\"": [], \""relationships\"": {\""1\"": {\""node_id\"": \""30963bc2-8be7-11f0-bb5a-0242ac120002\"", \""node_type\"": \""4\"", \""metadata\"": {\""file_path\"": \""\\\\www\\\\wwwroot\\\\web\\\\web\\\\upload_file\\\\20250907203551_30963bc2-8be7-11f0-bb5a-0242ac120002\\\\bob6.txt\"", \""file_name\"": \""bob6.txt\"", \""file_type\"": \""text/plain\"", \""file_size\"": 15, \""creation_date\"": \""2025-09-07\"", \""last_modified_date\"": \""2025-09-07\"", \""id\"": \""30963bc2-8be7-11f0-bb5a-0242ac120002\"", \""created_at\"": \""2025-09-07T20:35:51.767879+08:00\"", \""updated_at\"": \""2025-09-07T20:35:51.767879+08:00\"", \""created_by\"": null, \""updated_by\"": null, \""parent_code\"": \""KB1\"", \""name\"": \""bob6.txt\"", \""status\"": \""process\"", \""path\"": \""/web/upload_file/20250907203551_30963bc2-8be7-11f0-bb5a-0242ac120002/bob6.txt\"", \""error\"": null}, \""hash\"": \""b70446b3131b35d4fa9de5d72720887074ccbf0441927c2046f2a80ddd1ff198\"", \""class_name\"": \""RelatedNodeInfo\""}}, \""metadata_template\"": \""{key}: {value}\"", \""metadata_separator\"": \""\\n\"", \""text\"": \""\"", \""mimetype\"": \""text/plain\"", \""start_char_idx\"": 0, \""end_char_idx\"": 15, \""metadata_seperator\"": \""\\n\"", \""text_template\"": \""{metadata_str}\\n\\n{content}\"", \""class_name\"": \""TextNode\""}"",""_node_type"":""TextNode"",""document_id"":""30963bc2-8be7-11f0-bb5a-0242ac120002"",""ref_doc_id"":""30963bc2-8be7-11f0-bb5a-0242ac120002""}","00809e7f-fdf7-4bc3-8d2f-25d79ecf2a09","30963bc2-8be7-11f0-bb5a-0242ac120002","kb1, hello bob6","[-0.031189601868391037,0.04264893755316734,-0.014008487574756145,-0.0491204634308815,-0.0904119610786438,-0.008941755630075932,0.0608639195561409,0.04479559138417244,-0.0018497122218832374,0.0943264439702034,0.046216171234846115,0.05893824249505997,0.029058732092380524,0.012082813307642937,-0.012209087610244751,0.051930055022239685,-0.03330468386411667,-0.0727967843413353,-0.034220170229673386,0.007896051742136478,-0.017630964517593384,-0.05963274836540222,0.014908187091350555,-0.022176817059516907,-0.013377118855714798,-0.045490097254514694,-0.012666829861700535,0.00018324483244214207,0.08573983609676361,0.026217574253678322,-0.029895296320319176,-0.006408389657735825,0.050951432436704636,-0.05505532771348953,-0.011877618730068207,0.023881511762738228,0.025554638355970383,0.03022676333785057,0.05540258064866066,0.007994703017175198,0.02383415959775448,0.009801995009183884,-0.005903294775635004,0.033178411424160004,0.052182603627443314,0.03261018171906471,-0.060421958565711975,-0.05473964288830757,-0.05041477084159851,0.08763393759727478,0.018941054120659828,-0.01647871546447277,0.046721264719963074,-0.030005784705281258,-0.03690348565578461,0.0450165718793869,0.05587610602378845,0.025680910795927048,0.020156437531113625,0.016952242702245712,0.01766253262758255,0.0431540347635746,0.018357036635279655,-0.023439552634954453,0.05884353816509247,-0.003178545506671071,0.015665829181671143,0.015507987700402737,0.028916675597429276,-0.03665093705058098,-0.045237548649311066,0.033809781074523926,-0.05638120323419571,0.011372524313628674,-0.03196302801370621,0.08245671540498734,0.003906592261046171,0.034472718834877014,-0.009225871413946152,-0.0688822939991951,-0.0035889348946511745,0.025065327063202858,-0.0590013824403286,-0.03257860988378525,0.037566423416137695,0.045237548649311066,0.008428769186139107,0.03772426396608353,0.019193600863218307,0.05786491930484772,-0.006562285590916872,0.027827564626932144,0.026691101491451263,-0.015042353421449661,0.008712884970009327,-0.06875602155923843,-0.029642747715115547,0.019193600863218307,-0.023313280194997787,0.0042064920999109745,-0.021292900666594505,0.10127149522304535,-0.0355144739151001,-0.0610533282160759,0.01853066310286522,0.025870321318507195,-0.044827159494161606,-0.014458337798714638,-0.00857082661241293,0.027322469279170036,-0.03721917048096657,-0.09091705828905106,-0.017583610489964485,0.009210087358951569,-0.019888106733560562,0.01647871546447277,-0.0028312928043305874,0.015152842737734318,-0.021861132234334946,0.012280115857720375,-0.010820076800882816,0.011672424152493477,0.02394464798271656,-0.04839438945055008,-0.018783211708068848,-0.01557112392038107,0.022413579747080803,0.029421769082546234,0.005118030589073896,0.040186602622270584,-0.06206351891160011,-0.01936722733080387,-0.0018023595912382007,0.009146950207650661,-0.0014334036968648434,0.0012390605406835675,0.029942648485302925,0.029879512265324593,-0.04807870835065842,-0.01782037504017353,-0.006282115820795298,0.006238709203898907,0.008294602856040001,0.02605973184108734,-0.005327171180397272,0.0284747164696455,-0.029121870175004005,-0.01720478944480419,0.007963134907186031,0.0052364119328558445,-0.02121398039162159,-0.029011379927396774,-0.0374717153608799,0.07538539171218872,0.016399795189499855,0.019240953028202057,0.021797996014356613,-0.01864115335047245,0.008562934584915638,-0.014695100486278534,-0.013787508010864258,0.009162734262645245,0.008752345107495785,-0.005595502909272909,0.01950928568840027,-0.06342095881700516,-0.029532259330153465,-0.0019828914664685726,0.037250738590955734,-0.015247547999024391,-0.008184113539755344,0.04886791855096817,0.009304792620241642,0.014268927276134491,0.044669318944215775,-0.004774723667651415,0.029027163982391357,0.01192497182637453,-0.024118274450302124,0.06168469786643982,0.00787632167339325,-0.011214681901037693,0.011317279189825058,0.02681737393140793,0.05060417950153351,-0.015200194902718067,0.028821969404816628,-0.00078378472244367,-0.02091407962143421,0.014710884541273117,0.01900419034063816,0.04081796854734421,-0.02806432731449604,-0.013440256007015705,-0.05735982209444046,0.002276872517541051,-0.0334625281393528,0.052435148507356644,0.006913484539836645,0.0057928054593503475,0.01750469021499157,-0.006443904247134924,0.015989406034350395,0.05101456865668297,0.02358161099255085,0.01647871546447277,0.0690717101097107,-0.02806432731449604,0.024860132485628128,-0.00869709998369217,-0.0072133843787014484,0.0018299819203093648,-0.06332625448703766,-0.044921863824129105,-0.00481418427079916,0.0045182304456830025,-0.04640557989478111,0.0006219965871423483,0.022476715967059135,0.05865412950515747,0.014568827114999294,0.016289304941892624,0.0030443796422332525,-0.027306685224175453,-0.028664126992225647,0.022981811314821243,0.04684753715991974,-0.019019974395632744,0.0025136356707662344,0.006806941237300634,-0.05196162313222885,0.004019054584205151,-0.02590189129114151,-0.041891295462846756,-0.0033738750498741865,-0.05133025348186493,0.022792400792241096,-0.0254915002733469,-0.07607989758253098,0.002450498752295971,0.040502287447452545,0.03873445466160774,-0.01379540003836155,0.0056310174986720085,0.003762561362236738,-0.03567231819033623,-0.0215296633541584,-0.025570422410964966,0.04432206600904465,-0.0024386607110500336,-0.03130009025335312,0.005883564706891775,0.014766129665076733,-0.03302057087421417,-0.0055481502786278725,0.009652044624090195,-0.012887808494269848,0.03172626346349716,0.04413265362381935,0.014995000325143337,-0.014608287252485752,0.02403935417532921,0.03481996804475784,0.0040032705292105675,-0.02497062273323536,0.02426033280789852,-0.008176221512258053,-0.00958101637661457,-0.03216822072863579,0.0009470526711083949,-0.0032377364113926888,0.02239779569208622,0.02389729581773281,-0.006443904247134924,-0.014339955523610115,0.010433363728225231,-0.06856661289930344,-0.005745452828705311,0.023407984524965286,-0.02111927419900894,-0.029532259330153465,-0.011727669276297092,-0.01873585768043995,-0.03526192903518677,0.004960188176482916,0.012564231641590595,-0.007229168899357319,0.038955431431531906,-0.08384572714567184,-0.004451147746294737,-0.008515581488609314,0.044511474668979645,0.01838860660791397,-0.020677316933870316,0.020629964768886566,-0.022729264572262764,0.029437553137540817,-0.015831563621759415,-0.05385572835803032,0.014995000325143337,-0.009636260569095612,0.0009633301524445415,-0.027575016021728516,0.03819778934121132,-0.023723669350147247,0.04170188680291176,0.014947648160159588,-0.10720635950565338,0.022476715967059135,-0.10708008706569672,0.03983934968709946,0.031173817813396454,0.018214980140328407,-0.006388659588992596,0.012303792871534824,-0.043532855808734894,-0.02080358937382698,0.002906267764046788,-0.007268629036843777,0.05473964288830757,0.01014135591685772,-0.03857661038637161,0.023502690717577934,-0.002034190110862255,0.002559015294536948,0.008641855791211128,0.01636822707951069,-0.046374011784791946,0.02419719472527504,0.011230465956032276,-0.046374011784791946,0.006254493724554777,-0.026896296069025993,0.02822216972708702,0.019177816808223724,0.00421043811365962,0.060421958565711975,0.06402076035737991,-0.010906890034675598,0.017851943150162697,0.028048543259501457,0.05164593830704689,0.024386605247855186,0.022208385169506073,0.012343253009021282,-0.017646748572587967,-0.0037842646706849337,0.026422768831253052,-0.02116662636399269,-0.002276872517541051,-0.01668391190469265,0.00893386360257864,0.06266331672668457,0.014387308619916439,0.020661532878875732,0.03892386332154274,0.04728949815034866,-0.013819077052175999,-0.01212227437645197,-0.010662234388291836,0.006968729197978973,-0.02111927419900894,-0.051424961537122726,-0.011522473767399788,-0.001100948778912425,-0.03974464535713196,-0.02321857400238514,0.031063327565789223,0.01160928700119257,-0.00776188587769866,-0.009075921028852463,0.003796102711930871,0.02826952189207077,0.028190601617097855,-0.0392395481467247,0.04612146317958832,-0.004151247441768646,-0.025160033255815506,0.0371876023709774,0.041575610637664795,0.026991000398993492,0.023755237460136414,-0.020992999896407127,0.03270488604903221,0.020109085366129875,0.03002156876027584,-0.002219654619693756,0.03212086856365204,0.01745733805000782,-0.02785913273692131,0.0065543935634195805,0.01197232399135828,-0.0048299687914550304,-0.005488959606736898,0.023755237460136414,0.01782037504017353,-0.03456742316484451,-0.029642747715115547,0.0607692115008831,-0.020045947283506393,-0.024796996265649796,0.004099948797374964,0.024749642238020897,0.06256861239671707,-0.0037901836913079023,-0.025870321318507195,0.01750469021499157,-0.0354197695851326,0.030810780823230743,0.0430593267083168,-0.050635747611522675,0.017283711582422256,0.02822216972708702,-0.019793400540947914,0.004900997504591942,0.005512635689228773,0.030084706842899323,-0.008752345107495785,-0.029011379927396774,0.013211384415626526,-0.026391200721263885,0.028127463534474373,-0.06894543766975403,0.02703835442662239,-0.03987091779708862,0.08997000008821487,-0.033178411424160004,-0.07405951619148254,0.005031217355281115,-0.01606043428182602,-0.11358318477869034,0.029516475275158882,-0.020408984273672104,0.00872866902500391,-0.014655640348792076,-0.022792400792241096,-0.002592556644231081,-0.03305213898420334,-0.05259299278259277,-0.022587206214666367,0.0021150843240320683,-0.015823671594262123,0.004537960514426231,-0.002422876423224807,-0.041165221482515335,0.04182815924286842,0.0020095272921025753,-0.034946244210004807,0.05717041343450546,0.009951945394277573,-0.006293954327702522,-0.0255388543009758,-0.018783211708068848,-0.018814779818058014,0.05297181382775307,0.030826564878225327,-0.0024445797316730022,-0.012082813307642937,-0.03213665261864662,0.004620827734470367,0.028758833184838295,-0.0010585286654531956,-0.002338036196306348,-0.036840349435806274,-0.018546447157859802,0.0015547447837889194,0.02007751725614071,0.0034843645989894867,0.01148301362991333,-0.04710008576512337,-0.004979918710887432,-0.002460364019498229,0.08813903480768204,-0.022224169224500656,0.021403390914201736,-0.01987232267856598,0.030810780823230743,0.05158280208706856,0.006171626504510641,0.08908608555793762,-0.02662796340882778,-0.0013653342612087727,0.010125571861863136,-0.04792086407542229,-0.05521317198872566,-0.028964027762413025,-0.03399918973445892,-0.022950243204832077,-0.005567880347371101,-0.004983864724636078,0.006112435832619667,-0.050951432436704636,-0.010535961017012596,0.02564934268593788,-0.07166031748056412,-0.00695294514298439,-0.002347901463508606,0.008783913217484951,0.017646748572587967,-0.062126655131578445,0.006680667400360107,-0.01027552131563425,-0.0118144815787673,-0.002637936268001795,-0.01310089509934187,-0.004344603978097439,0.007323874160647392,-0.01684175245463848,-0.04031287506222725,0.021135058254003525,0.01657342165708542,-0.018988406285643578,0.050130654126405716,-0.01487661898136139,0.04220698028802872,0.010236061178147793,0.023187005892395973,0.04852066561579704,-0.019114678725600243,-0.02605973184108734,-0.0371876023709774,0.015878915786743164,-0.04766831919550896,0.005753344856202602,-0.019761832430958748,-0.005279818549752235,0.03257860988378525,-0.020787805318832397,0.024954836815595627,-0.05477121099829674,0.02672266960144043,0.00898121576756239,-0.017694100737571716,0.037661127746105194,0.02956382744014263,0.029832158237695694,-0.005848050117492676,-0.022950243204832077,0.005398200359195471,0.03693505376577377,0.022224169224500656,-0.0072370609268546104,0.007059488445520401,-0.012808887287974358,0.01606043428182602,-0.05581296980381012,0.0048299687914550304,-0.031173817813396454,-0.022792400792241096,0.042554233223199844,-0.021545447409152985,0.03589329496026039,-0.004549799021333456,0.005433714482933283,0.008460337296128273,-0.05628649517893791,0.035135652869939804,0.016399795189499855,0.0016741128638386726,-0.04346971586346626,-0.003934214822947979,0.005773075390607119,0.014931864105165005,-0.02291867509484291,-0.020014379173517227,0.02883775345981121,-0.02358161099255085,-0.05360317975282669,-0.02718041092157364,0.0011354766320437193,-0.053729455918073654,0.027369821444153786,-0.03636682406067848,0.04233325272798538,-0.017315279692411423,0.011309387162327766,0.0043327659368515015,0.04479559138417244,0.06736700981855392,-0.008515581488609314,-0.00048141845036298037,0.048836350440979004,0.005279818549752235,-0.019398795440793037,0.04432206600904465,0.0016050569247454405,-0.012548447586596012,-0.012019677087664604,0.0014136733952909708,0.0671144649386406,-0.018246548250317574,-0.027101490646600723,-0.03516722097992897,0.029642747715115547,-0.017583610489964485,0.04978340119123459,-0.01063066627830267,0.05710727721452713,-0.01677861623466015,0.010307089425623417,0.007884213700890541,-0.04526911675930023,-0.015618477016687393,0.00921797938644886,0.003946052864193916,-0.00864974781870842,-0.024591801688075066,-0.08094143122434616,-0.01220119558274746,-0.005003594793379307,0.051835350692272186,-0.0050154333002865314,-0.0031311928760260344,-0.00013428910460788757,0.009367928840219975,-0.04820498079061508,-0.01699959486722946,-0.035451337695121765,-0.015728967264294624,-0.020172221586108208,-0.019635558128356934,0.016652341932058334,0.027211979031562805,0.028916675597429276,0.015681613236665726,-0.01305354293435812,-0.006037460640072823,-0.034314874559640884,-0.017283711582422256,0.011554042808711529,0.023313280194997787,0.05524474009871483,-0.02337641641497612,-0.010030866600573063,0.027306685224175453,-0.005303495097905397,0.004238060675561428,-0.011388308368623257,-0.00016006176883820444,0.02920079044997692,0.022571422159671783,0.0019118625205010176,-0.012714182026684284,-0.007177869789302349,0.03785053640604019,0.028458932414650917,-0.016336658969521523,-0.02929549664258957,0.004447201266884804,0.0024682560469955206,0.023818373680114746,0.04239639267325401,0.010109786875545979,0.027764426544308662,-0.05868569761514664,-0.028080111369490623,0.01531857717782259,-0.02940598502755165,-0.004940458107739687,-0.013929566368460655,0.01759939454495907,0.00028411581297405064,0.007718479260802269,-0.015989406034350395,0.08365631848573685,0.021434959024190903,-0.06386291980743408,-0.001890159328468144,0.0028036704752594233,-0.0004242006689310074,-0.017031162977218628,-0.04391167685389519,0.01099370326846838,-0.0215770173817873,0.023881511762738228,-0.002089435001835227,0.006664883345365524,0.02285553701221943,0.07582735270261765,0.032420769333839417,-0.02389729581773281,0.017267927527427673,-0.023439552634954453,-0.006254493724554777,0.021182410418987274,-0.00986513216048479,-0.0012134112184867263,-0.0029082410037517548,0.017567826434969902,0.0035001488868147135,-0.011064731515944004,-0.0353250652551651,-0.00438801059499383,0.02781178057193756,0.031694695353507996,0.014963432215154171,0.013290305621922016,0.02688051201403141,0.04413265362381935,0.036840349435806274,-0.04053385555744171,-0.015176518820226192,-0.08340377360582352,0.04833125323057175,0.006522825453430414,-0.0275908000767231,0.025838753208518028,-0.012019677087664604,0.0034567422699183226,-0.0022097895853221416,-0.009667829610407352,0.012998297810554504,-0.005208789836615324,0.011167329736053944,-0.0068227252922952175,0.004711586982011795,0.025349443778395653,-0.044511474668979645,-0.02410249039530754,-0.0026004486717283726,-0.006076921243220568,-0.01362177450209856,-0.04763674736022949,0.0009717154898680747,-0.023250142112374306,0.01853066310286522,0.061148032546043396,0.00926533155143261,-0.025207385420799255,0.06007470563054085,-0.007651396095752716,-0.013329766690731049,0.017078517004847527,-0.026596395298838615,-0.010930566117167473,0.017062732949852943,-0.03734544292092323,-0.03845033794641495,-0.021087706089019775,-0.04154404252767563,-0.024654937908053398,-0.02512846328318119,-0.057896487414836884,-0.026754237711429596,0.0551816001534462,-0.021655937656760216,0.0035277712158858776,0.042964622378349304,-0.05792805552482605,-0.03734544292092323,0.013495500199496746,-0.009967729449272156,0.09748328477144241,0.0047865621745586395,-0.010101894848048687,-0.018293900415301323,0.023108085617423058,0.023092301562428474,-0.019903890788555145,-0.05701256915926933,-0.010812184773385525,-0.0027721021324396133,0.03073185868561268,0.013195600360631943,0.048994190990924835,0.038134653121232986,-0.010007189586758614,0.05199319124221802,-0.0176151804625988,-0.008720776997506618,-0.025775616988539696,-0.02276083268225193,-0.001210451708175242,0.015973621979355812,0.015168626792728901,-0.007552744820713997,-0.03469369560480118,0.0226503424346447,0.00022529494890477508,0.0035731508396565914,-0.014190006069839,0.021198196336627007,-0.01941457949578762,-0.044195789843797684,0.014923971146345139,-0.014300495386123657,-0.01720478944480419,0.00012541048636194319,-0.0018023595912382007,0.030132059007883072,-0.028301090002059937,0.0411967895925045,0.006459688302129507,-0.02126133255660534,-0.012864132411777973,-0.03257860988378525,-0.003036487614735961,0.012643152847886086,0.006274223793298006,0.017930863425135612,0.018814779818058014,-0.055276308208703995,-0.040028758347034454,-0.02276083268225193,0.03412546589970589,-0.02059839479625225,-0.034220170229673386,0.006743804085999727,0.000575630459934473,-0.0011650720844045281,-0.04583735018968582,-0.03368350490927696,-0.0012301820097491145,0.030100490897893906,0.021356036886572838,-0.017425769940018654,-0.009462634101510048,-0.014300495386123657,-0.03126852214336395,0.02321857400238514,-0.006301846355199814,0.04583735018968582,0.055371012538671494,-0.0489310547709465,-0.01895683817565441,-0.024576015770435333,-0.01925673708319664,0.01853066310286522,0.07374383509159088,0.020424768328666687,0.015255440026521683,0.041070517152547836,0.029169222339987755,0.05325592681765556,-0.024796996265649796,0.027227764949202538,-0.028080111369490623,0.0064517962746322155,-0.01148301362991333,-0.028301090002059937,-0.04624773934483528,-0.025822969153523445,-0.01446622982621193,0.00578096741810441,-0.01796243153512478,0.027527663856744766,-0.0024741750676184893,-0.020866727456450462,-0.0255388543009758,0.039365824311971664,-0.03687191754579544,0.014931864105165005,-0.04103894904255867,0.005271926522254944,0.016810184344649315,0.02815903350710869,0.018309684470295906,0.044353634119033813,0.045647937804460526,-0.03038460575044155,-0.0011187059571966529,-0.034883107990026474,0.014174222014844418,-0.01688910648226738,-0.014789805747568607,0.06414703279733658,0.015594800934195518,-0.007473824080079794,-0.007177869789302349,0.01168820820748806,-0.031110679730772972,-0.03377821296453476,-0.004202546086162329,0.06660936772823334,0.01119889784604311,-0.00999140553176403,-0.0196671262383461,-0.023960432037711143,0.0531296543776989,0.04028130695223808,-0.02681737393140793,0.04561636969447136,-0.03974464535713196,-0.027938053011894226,-0.014789805747568607,0.052435148507356644,-0.007106841076165438,-0.014608287252485752,-0.024181410670280457,0.05571826547384262,0.010393902659416199,-0.04517441242933273,-0.035135652869939804,0.017694100737571716,0.016257736831903458,-0.027890700846910477,0.010015081614255905,-0.011577718891203403,0.022618774324655533,-0.00399143248796463,0.028332658112049103,-0.031647343188524246,0.003176572499796748,0.020992999896407127,-0.06165312975645065,0.015594800934195518,0.008049947209656239,-0.027685506269335747,-0.04943614825606346,-0.06547290831804276,-0.01827811636030674,0.0067635346204042435,-0.008831266313791275,-0.02178221195936203,0.01973026432096958,0.015831563621759415,-0.005599448923021555,-0.024228764697909355,0.03671407327055931,0.0009731952450238168,-0.004826022312045097,0.002817481756210327,0.018783211708068848,0.024181410670280457,0.006929268594831228,0.02162436954677105,0.023707885295152664,0.0050509474240243435,-0.004766831640154123,0.016652341932058334,0.024639153853058815,0.0235342588275671,0.019493499770760536,0.05597081407904625,0.024860132485628128,0.014418876729905605,-0.017520474269986153,-0.04763674736022949,-0.01848331093788147,0.007556690834462643,0.0029812429565936327,-0.02239779569208622,0.011025271378457546,0.023155437782406807,0.05830687656998634,-0.0007467904943041503,0.0010240006959065795,0.022050542756915092,0.03507251664996147,0.011782913468778133,-0.06629368662834167,-0.020172221586108208,0.0452059805393219,-0.060169413685798645,-0.0029812429565936327,0.00926533155143261,0.056760024279356,0.04754204303026199,-0.03264174982905388,-0.037092894315719604,0.008957539685070515,-0.014560935087502003,-0.019398795440793037,-0.033904485404491425,0.015768427401781082,-0.001968093914911151,-0.05982216075062752,-0.03633525222539902,-0.0013870375696569681,-0.017425769940018654,-0.03161577507853508,-0.0065109869465231895,-0.004593205638229847,-0.04053385555744171,0.004581367131322622,0.0013051569694653153,-0.017078517004847527,-0.05546571686863899,-0.07841596007347107,-0.06414703279733658,-0.019130464643239975,0.023565826937556267,-0.026012379676103592,0.01050439290702343,-0.0028431310784071684,-0.0313158743083477,0.00679510273039341,0.027938053011894226,-0.04489029571413994,0.012224871665239334,0.03139479458332062,-0.02173485793173313,0.03876602277159691,0.03144214674830437,0.06177940219640732,-0.008381416089832783,-0.030873917043209076,-0.021545447409152985,0.03630368411540985,-0.059190791100263596,-0.06218979135155678,0.033178411424160004,-0.0373770110309124,-0.0004920234787277877,0.003951971884816885,0.007615881972014904,-0.01873585768043995,-0.0023696047719568014,-0.003691532416269183,0.020582610741257668,0.00606508320197463,0.012453742325305939,-0.028190601617097855,-0.008736561052501202,0.019225168973207474,0.00047574599739164114,-0.028616774827241898,0.007544852793216705,-0.0055047436617314816,0.005323225166648626,-0.026848943904042244,0.023439552634954453,0.007438309490680695,-0.008247250691056252]"
